0,1,2,3,4,5,6,7
1118.468878,orig,1,RF,10000r,20f,0,.csv
1104.838726,orig,1,RF,10000r,20f,1,.csv
1089.70351,orig,1,RF,10000r,20f,2,.csv
427.19794099999996,orig,1,RF,1000r,10f,0,.csv
420.386986,orig,1,RF,1000r,10f,1,.csv
429.421385,orig,1,RF,1000r,10f,2,.csv
452.46057299999995,orig,1,RF,1000r,15f,0,.csv
448.99647,orig,1,RF,1000r,15f,1,.csv
449.06959,orig,1,RF,1000r,15f,2,.csv
500.759094,orig,1,RF,1000r,20f,0,.csv
500.255189,orig,1,RF,1000r,20f,1,.csv
497.688607,orig,1,RF,1000r,20f,2,.csv
655.9964279999999,orig,1,RF,5000r,10f,0,.csv
638.902478,orig,1,RF,5000r,10f,1,.csv
643.8354499999999,orig,1,RF,5000r,10f,2,.csv
683.10311,orig,1,RF,5000r,15f,0,.csv
687.894968,orig,1,RF,5000r,15f,1,.csv
675.095867,orig,1,RF,5000r,15f,2,.csv
768.649642,orig,1,RF,5000r,20f,0,.csv
755.1025599999999,orig,1,RF,5000r,20f,1,.csv
755.772297,orig,1,RF,5000r,20f,2,.csv
0.9449449999999999,orig,2,KNN,10000r,10f,0,.csv
0.9873639999999999,orig,2,KNN,10000r,10f,1,.csv
0.980954,orig,2,KNN,10000r,10f,2,.csv
1.612422,orig,2,KNN,10000r,15f,0,.csv
1.418515,orig,2,KNN,10000r,15f,1,.csv
1.31976,orig,2,KNN,10000r,15f,2,.csv
1.8046209999999998,orig,2,KNN,10000r,20f,0,.csv
1.7767279999999999,orig,2,KNN,10000r,20f,1,.csv
1.8055979999999998,orig,2,KNN,10000r,20f,2,.csv
0.173157,orig,2,KNN,1000r,10f,0,.csv
0.152221,orig,2,KNN,1000r,10f,1,.csv
0.177124,orig,2,KNN,1000r,10f,2,.csv
0.174255,orig,2,KNN,1000r,15f,0,.csv
0.174622,orig,2,KNN,1000r,15f,1,.csv
0.174011,orig,2,KNN,1000r,15f,2,.csv
0.165405,orig,2,KNN,1000r,20f,0,.csv
0.20049999999999998,orig,2,KNN,1000r,20f,1,.csv
0.17535299999999998,orig,2,KNN,1000r,20f,2,.csv
0.460937,orig,2,KNN,5000r,10f,0,.csv
0.462096,orig,2,KNN,5000r,10f,1,.csv
0.467284,orig,2,KNN,5000r,10f,2,.csv
0.698484,orig,2,KNN,5000r,15f,0,.csv
0.648497,orig,2,KNN,5000r,15f,1,.csv
0.643247,orig,2,KNN,5000r,15f,2,.csv
0.902037,orig,2,KNN,5000r,20f,0,.csv
0.9420149999999999,orig,2,KNN,5000r,20f,1,.csv
0.8696879999999999,orig,2,KNN,5000r,20f,2,.csv
449.926521,orig,2,Logistic,10000r,10f,0,.csv
452.83154399999995,orig,2,Logistic,10000r,10f,1,.csv
444.313071,orig,2,Logistic,10000r,10f,2,.csv
636.3321109999999,orig,2,Logistic,10000r,15f,0,.csv
620.6046729999999,orig,2,Logistic,10000r,15f,1,.csv
620.757627,orig,2,Logistic,10000r,15f,2,.csv
539.636618,orig,2,Logistic,10000r,20f,0,.csv
541.6065239999999,orig,2,Logistic,10000r,20f,1,.csv
542.371719,orig,2,Logistic,10000r,20f,2,.csv
9.422768,orig,2,Logistic,1000r,10f,0,.csv
9.387976,orig,2,Logistic,1000r,10f,1,.csv
8.924965,orig,2,Logistic,1000r,10f,2,.csv
12.052766,orig,2,Logistic,1000r,15f,0,.csv
12.034210999999999,orig,2,Logistic,1000r,15f,1,.csv
13.179533,orig,2,Logistic,1000r,15f,2,.csv
16.711444,orig,2,Logistic,1000r,20f,0,.csv
15.976277999999999,orig,2,Logistic,1000r,20f,1,.csv
13.828332999999999,orig,2,Logistic,1000r,20f,2,.csv
199.901954,orig,2,Logistic,5000r,10f,0,.csv
205.752647,orig,2,Logistic,5000r,10f,1,.csv
207.03486999999998,orig,2,Logistic,5000r,10f,2,.csv
278.966327,orig,2,Logistic,5000r,15f,0,.csv
301.134116,orig,2,Logistic,5000r,15f,1,.csv
274.294647,orig,2,Logistic,5000r,15f,2,.csv
